game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer,pass_to_recp_distance,recp_to_shot_distance
2021-01-23,Minnesota Whitecaps,Boston Pride,1,625,2,4,5,0,0,Boston Pride,Shot,Taylor Turnquist,Direct,133,56,149,13,Lauren Kelly,150,15,Snapshot,On Net,True,False,45.880278987817846,2.23606797749979
2021-01-23,Minnesota Whitecaps,Boston Pride,1,702,1,4,5,0,0,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,161,80,157,29,Sydney Baldwin,169,27,Snapshot,Blocked,True,False,51.15662224971465,12.165525060596439
2021-01-23,Minnesota Whitecaps,Boston Pride,1,838,0,5,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,162,23,145,44,Mallory Souliotis,145,44,Fan,Missed,True,True,27.018512172212592,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,1,846,3,5,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Indirect,135,74,174,73,Samantha Davis,164,44,Fan,Missed,True,False,39.01281840626232,30.675723300355934
2021-01-23,Minnesota Whitecaps,Boston Pride,1,924,2,5,5,1,1,Boston Pride,Shot,Meaghan Rickard,Direct,137,20,146,29,Meghara McManus,159,41,Snapshot,Blocked,True,False,12.727922061357855,17.69180601295413
2021-01-23,Minnesota Whitecaps,Boston Pride,1,962,1,4,5,1,1,Boston Pride,Shot,McKenna Brand,Direct,134,30,138,79,Taylor Turnquist,155,79,Snapshot,Missed,True,False,49.16299421312742,17.0
2021-01-23,Minnesota Whitecaps,Boston Pride,1,973,2,4,5,1,1,Boston Pride,Shot,Taylor Turnquist,Direct,159,69,138,47,McKenna Brand,147,45,Wristshot,On Net,True,False,30.4138126514911,9.219544457292887
2021-01-23,Minnesota Whitecaps,Boston Pride,1,1034,2,4,5,1,1,Boston Pride,Shot,Samantha Davis,Direct,161,75,129,38,Kaleigh Fratkin,136,31,Slapshot,Blocked,True,False,48.91829923454004,9.899494936611665
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1205,2,5,5,1,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,103,71,119,70,McKenna Brand,163,65,Wristshot,Blocked,True,False,16.0312195418814,44.28317965096906
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1218,0,5,5,1,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,191,19,173,16,Haley Mack,173,16,Snapshot,On Net,True,True,18.24828759089466,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1279,2,5,5,1,1,Minnesota Whitecaps,Shot,Haylea Schmid,Direct,118,79,129,64,Allie Thunstrom,170,60,Wristshot,Missed,True,False,18.601075237738275,41.19465984809196
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1302,1,5,5,1,1,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,151,13,150,36,Haylea Schmid,155,39,Wristshot,Blocked,True,False,23.021728866442675,5.830951894845301
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1311,4,5,5,1,1,Boston Pride,Shot,Samantha Davis,Direct,61,78,101,13,Mary Parker,170,11,Wristshot,On Net,True,False,76.32168761236873,69.02897942168927
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1326,5,5,5,1,1,Minnesota Whitecaps,Shot,Audra Richards,Direct,56,69,86,76,Jonna Curtis,164,68,Snapshot,Blocked,True,False,30.805843601498726,78.40918313565064
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1357,1,5,5,1,1,Boston Pride,Shot,Jenna Rheault,Direct,132,61,140,79,Meghara McManus,156,71,Wristshot,On Net,True,False,19.697715603592208,17.88854381999832
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1404,1,5,5,1,1,Boston Pride,Shot,Meaghan Rickard,Direct,191,27,146,29,Mallory Souliotis,146,29,Slapshot,Blocked,True,True,45.044422518220834,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1444,1,5,5,1,1,Minnesota Whitecaps,Shot,Chelsey Brodt-Rosenthal,Direct,169,61,176,46,Meghan Lorence,176,46,Deflection,On Net,True,False,16.55294535724685,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1452,0,5,5,1,1,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,198,54,163,43,Emma Stauber,163,43,Wristshot,Blocked,True,False,36.68787265568828,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1479,1,4,5,1,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,135,76,135,22,Mallory Souliotis,139,26,Wristshot,Missed,True,False,54.0,5.656854249492381
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1499,4,4,5,1,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,47,39,86,74,Mallory Souliotis,161,74,Wristshot,Blocked,True,False,52.40229002629561,75.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1540,1,4,5,1,1,Boston Pride,Shot,McKenna Brand,Direct,188,71,130,76,Kaleigh Fratkin,129,69,Slapshot,Blocked,True,False,58.215118311311535,7.0710678118654755
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1551,1,4,5,1,1,Boston Pride,Shot,Christina Putigna,Direct,152,57,180,62,McKenna Brand,180,62,Wristshot,On Net,False,False,28.442925306655784,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1560,3,4,5,1,1,Boston Pride,Shot,McKenna Brand,Direct,193,63,167,74,Christina Putigna,157,48,Wristshot,On Net,True,False,28.231188426986208,27.85677655436824
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1572,0,4,5,1,1,Boston Pride,Shot,Christina Putigna,Direct,167,56,183,60,Jillian Dempsey,183,60,Snapshot,On Net,False,True,16.492422502470642,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1646,2,5,5,1,1,Minnesota Whitecaps,Shot,Nina Rodgers,Direct,106,80,108,48,Haylea Schmid,139,55,Wristshot,On Net,True,False,32.0624390837628,31.78049716414141
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1667,1,5,5,1,1,Boston Pride,Shot,Lexie Laing,Direct,173,2,129,10,Paige Capistran,128,21,Wristshot,Missed,True,False,44.721359549995796,11.045361017187261
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1687,1,5,5,1,1,Boston Pride,Shot,Mary Parker,Direct,157,82,131,79,Jenna Rheault,130,67,Slapshot,Blocked,True,False,26.1725046566048,12.041594578792296
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1798,2,5,5,1,1,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,95,27,122,74,Meghan Lorence,154,70,Wristshot,Blocked,True,False,54.20332093147061,32.2490309931942
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1823,1,5,5,1,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,150,64,160,79,Haley Mack,167,61,Wristshot,Missed,True,False,18.027756377319946,19.313207915827967
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1850,5,5,5,1,1,Minnesota Whitecaps,Shot,Nina Rodgers,Indirect,35,6,88,80,Allie Thunstrom,172,70,Snapshot,Blocked,True,False,91.02197536858887,84.5931439302264
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1872,4,5,5,1,1,Minnesota Whitecaps,Shot,Haylea Schmid,Indirect,159,2,176,3,Nina Rodgers,160,27,Wristshot,On Net,True,False,17.029386365926403,28.844410203711913
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1916,1,5,5,1,1,Minnesota Whitecaps,Shot,Nina Rodgers,Direct,158,47,182,42,Audra Richards,184,46,Wristshot,On Net,False,False,24.515301344262525,4.47213595499958
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1930,1,5,5,2,1,Boston Pride,Shot,Paige Capistran,Direct,145,1,182,26,Samantha Davis,182,26,Deflection,On Net,True,False,44.654227123532216,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,1982,4,5,5,2,1,Minnesota Whitecaps,Shot,Sydney Baldwin,Direct,119,40,125,68,Meghan Lorence,164,59,Snapshot,Blocked,True,False,28.635642126552707,40.024992192379
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2015,3,5,5,2,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,173,80,189,75,Sydney Baldwin,159,53,Snapshot,On Net,True,False,16.76305461424021,37.20215047547655
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2090,3,5,5,2,1,Boston Pride,Shot,Samantha Davis,Indirect,136,6,161,14,Taylor Wenczkowski,182,17,Wristshot,On Net,False,False,26.248809496813376,21.213203435596427
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2120,1,5,5,2,1,Boston Pride,Shot,Samantha Davis,Direct,170,1,127,6,Lauren Kelly,128,25,Slapshot,Missed,True,False,43.289721643826724,19.026297590440446
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2203,1,4,5,2,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,164,16,171,51,Stephanie Anderson,171,51,Snapshot,On Net,False,True,35.6931365951495,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2211,4,4,5,2,1,Boston Pride,Shot,McKenna Brand,Indirect,46,80,114,67,Jillian Dempsey,165,60,Wristshot,On Net,False,False,69.2314957226839,51.478150704935004
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2361,1,5,4,2,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,165,73,168,12,Nina Rodgers,168,12,Fan,Missed,False,True,61.07372593840988,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,2,2367,1,5,4,2,1,Minnesota Whitecaps,Shot,Haley Mack,Direct,197,29,168,53,Meghan Lorence,168,53,Snapshot,On Net,False,True,37.64306044943742,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2446,2,5,4,2,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,164,81,125,49,Sydney Baldwin,128,35,Wristshot,Blocked,True,False,50.44799302251776,14.317821063276353
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2462,4,5,5,2,1,Minnesota Whitecaps,Shot,Sydney Baldwin,Direct,33,58,113,81,Jonna Curtis,161,65,Wristshot,Blocked,True,False,83.24061508662703,50.59644256269407
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2538,4,5,5,2,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,55,35,100,73,Mallory Souliotis,173,69,Snapshot,On Net,False,False,58.89821729050889,73.10950690573696
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2583,2,5,5,2,1,Boston Pride,Shot,Lauren Kelly,Direct,114,1,132,15,Taylor Wenczkowski,169,33,Snapshot,On Net,False,False,22.80350850198276,41.14608122288197
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2597,0,5,5,2,1,Boston Pride,Shot,Carlee Turner,Direct,185,6,167,26,Meghara McManus,169,27,Snapshot,On Net,True,False,26.90724809414742,2.23606797749979
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2621,0,5,5,2,1,Minnesota Whitecaps,Shot,Jonna Curtis,Indirect,143,50,145,48,Allie Thunstrom,145,48,Snapshot,Missed,True,True,2.8284271247461903,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2721,6,5,5,2,1,Boston Pride,Shot,McKenna Brand,Indirect,45,5,123,4,Jillian Dempsey,166,19,Wristshot,On Net,True,False,78.00640999302557,45.5411901469428
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2750,1,5,5,2,1,Boston Pride,Shot,Tereza Vanisova,Direct,155,9,153,40,Taylor Wenczkowski,164,42,Snapshot,Missed,True,False,31.064449134018133,11.180339887498949
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2837,1,5,5,2,1,Minnesota Whitecaps,Shot,Haley Mack,Direct,182,77,127,75,Maddie Rowe,127,75,Slapshot,Missed,True,True,55.036351623268054,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2855,2,5,5,2,1,Boston Pride,Shot,Carlee Turner,Direct,100,60,111,73,Meghara McManus,156,68,Slapshot,Blocked,False,False,17.029386365926403,45.27692569068709
2021-01-23,Minnesota Whitecaps,Boston Pride,3,2862,1,5,5,2,1,Boston Pride,Shot,Meghara McManus,Direct,192,34,176,41,Meaghan Rickard,176,41,Snapshot,Missed,False,True,17.46424919657298,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3026,1,5,4,2,1,Minnesota Whitecaps,Shot,Audra Richards,Direct,151,49,170,61,Haley Mack,179,46,Snapshot,On Net,False,False,22.47220505424423,17.4928556845359
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3046,1,5,4,2,1,Boston Pride,Shot,Meghara McManus,Direct,163,57,164,35,Carlee Turner,172,34,Snapshot,On Net,False,False,22.02271554554524,8.06225774829855
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3087,2,5,4,2,1,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,154,36,140,34,Sydney Baldwin,156,43,Snapshot,Blocked,False,False,14.142135623730951,18.35755975068582
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3111,0,5,5,2,1,Boston Pride,Shot,Samantha Davis,Direct,187,61,171,57,Jenna Rheault,171,57,Fan,Missed,False,True,16.492422502470642,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3196,2,5,4,2,1,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,195,59,136,35,Sydney Baldwin,150,40,Snapshot,Missed,False,False,63.694583757176716,14.866068747318506
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3229,1,5,4,2,1,Minnesota Whitecaps,Shot,Allie Thunstrom,Direct,193,16,170,10,Meaghan Pezon,172,20,Snapshot,Missed,False,False,23.769728648009426,10.198039027185569
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3245,1,5,4,2,1,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,194,31,182,44,Allie Thunstrom,182,44,Snapshot,On Net,False,False,17.69180601295413,0.0
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3260,3,5,4,2,1,Minnesota Whitecaps,Shot,Meaghan Pezon,Direct,152,7,136,61,Maddie Rowe,129,67,Snapshot,Missed,False,False,56.32051136131489,9.219544457292887
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3387,4,5,5,2,1,Boston Pride,Shot,Mallory Souliotis,Direct,76,9,110,69,Mary Parker,159,63,Snapshot,On Net,False,False,68.96375859826666,49.36598018878993
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3437,1,5,5,2,1,Minnesota Whitecaps,Shot,Allie Thunstrom,Direct,130,6,138,32,Nina Rodgers,151,39,Snapshot,Blocked,False,False,27.202941017470888,14.7648230602334
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3489,7,4,5,2,1,Boston Pride,Shot,Lauren Kelly,Direct,139,68,144,25,Taylor Turnquist,141,18,Slapshot,Blocked,False,False,43.289721643826724,7.615773105863909
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3528,2,4,5,2,1,Boston Pride,Shot,Taylor Turnquist,Direct,129,58,143,81,McKenna Brand,158,67,Snapshot,On Net,True,False,26.92582403567252,20.518284528683193
2021-01-23,Minnesota Whitecaps,Boston Pride,3,3594,3,4,6,2,1,Boston Pride,Shot,Samantha Davis,Direct,181,82,131,73,Kaleigh Fratkin,134,52,Slapshot,Blocked,False,False,50.80354318352215,21.213203435596427
2021-01-23,Buffalo Beauts,Connecticut Whale,1,55,1,5,5,0,0,Connecticut Whale,Shot,Katelynn Russ,Direct,187,35,178,44,Alyssa Wohlfeiler,178,44,Snapshot,On Net,False,True,12.727922061357855,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,84,3,5,5,0,0,Connecticut Whale,Shot,Katelynn Russ,Indirect,191,12,139,2,Elena Orlando,139,10,Wristshot,Missed,True,False,52.952809179494906,8.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,157,1,5,5,0,0,Connecticut Whale,Shot,Maddie Bishop,Direct,184,77,137,74,Shannon Doyle,138,71,Wristshot,Blocked,True,False,47.095647357266465,3.1622776601683795
2021-01-23,Buffalo Beauts,Connecticut Whale,1,200,0,5,5,0,0,Buffalo Beauts,Shot,Iveta Klimasova,Direct,168,4,132,16,Alyson Matteau,132,16,Snapshot,Blocked,True,True,37.94733192202055,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,332,1,5,4,0,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,141,67,163,41,Jordan Juron,163,41,Snapshot,On Net,True,True,34.058772731852805,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,354,9,5,4,0,0,Buffalo Beauts,Shot,Carly Jackson,Indirect,2,41,2,41,Jordan Juron,166,75,Fan,Missed,False,False,0.0,167.4873129523547
2021-01-23,Buffalo Beauts,Connecticut Whale,1,500,8,5,5,0,0,Connecticut Whale,Shot,Tori Howran,Indirect,2,39,32,2,Kaycie Anderson,172,32,Wristshot,Missed,False,False,47.634021455258214,143.17821063276352
2021-01-23,Buffalo Beauts,Connecticut Whale,1,511,6,5,5,0,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,31,83,52,81,Kristin Lewicki,165,56,Snapshot,On Net,False,False,21.095023109728988,115.73245007343446
2021-01-23,Buffalo Beauts,Connecticut Whale,1,519,0,5,5,0,0,Buffalo Beauts,Shot,Jordan Juron,Direct,182,23,167,36,Kristin Lewicki,170,39,Fan,Missed,False,False,19.849433241279208,4.242640687119285
2021-01-23,Buffalo Beauts,Connecticut Whale,1,545,0,5,5,0,0,Connecticut Whale,Shot,Kayla Friesen,Direct,196,57,163,47,Amanda Conway,163,47,Snapshot,Blocked,False,True,34.48187929913333,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,549,1,5,5,0,0,Connecticut Whale,Shot,Amanda Conway,Indirect,189,21,129,8,Hanna Beattie,129,8,Snapshot,Missed,False,True,61.39218191268331,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,643,4,5,5,0,0,Connecticut Whale,Shot,Shannon Doyle,Indirect,41,65,104,80,Alyssa Wohlfeiler,170,70,Snapshot,On Net,False,False,64.76109943476871,66.75327707311455
2021-01-23,Buffalo Beauts,Connecticut Whale,1,789,1,5,5,0,0,Buffalo Beauts,Shot,Neve Van Pelt,Direct,190,50,194,46,Autumn MacDougall,187,36,Wristshot,On Net,False,False,5.656854249492381,12.206555615733702
2021-01-23,Buffalo Beauts,Connecticut Whale,1,825,2,5,5,0,0,Connecticut Whale,Shot,Emma Vlasic,Direct,177,5,127,7,Tori Howran,129,9,Snapshot,On Net,False,False,50.039984012787215,2.8284271247461903
2021-01-23,Buffalo Beauts,Connecticut Whale,1,866,1,5,5,0,0,Connecticut Whale,Shot,Sarah Schwenzfeier,Direct,136,7,135,22,Kaycie Anderson,150,23,Snapshot,On Net,False,False,15.033296378372908,15.033296378372908
2021-01-23,Buffalo Beauts,Connecticut Whale,1,908,1,5,5,0,0,Buffalo Beauts,Shot,Lenka Curmova,Direct,137,81,134,35,Megan Delay,134,35,Snapshot,Blocked,True,True,46.09772228646444,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,943,2,5,5,0,0,Connecticut Whale,Shot,Kayla Friesen,Direct,159,81,163,59,Nicole Guagliardo,169,57,Snapshot,Missed,False,True,22.360679774997898,6.324555320336759
2021-01-23,Buffalo Beauts,Connecticut Whale,1,983,4,5,5,0,0,Buffalo Beauts,Shot,Iveta Klimasova,Direct,100,5,115,29,Brittany Colton,151,12,Wristshot,Blocked,True,False,28.30194339616981,39.81205847478876
2021-01-23,Buffalo Beauts,Connecticut Whale,1,1021,1,5,5,0,0,Connecticut Whale,Shot,Emma Vlasic,Direct,196,28,181,49,Katelynn Russ,181,49,Snapshot,On Net,False,True,25.80697580112788,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,1,1093,7,5,5,0,0,Connecticut Whale,Shot,Elena Orlando,Direct,12,60,46,77,Janine Weber,147,49,Snapshot,On Net,True,False,38.01315561749642,104.80935072788114
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1240,5,5,5,0,0,Connecticut Whale,Shot,Tori Howran,Direct,19,10,93,37,Janine Weber,177,42,Snapshot,On Net,False,False,78.77182237323191,84.1486779456457
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1254,0,5,5,0,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,166,64,178,43,Kristin Lewicki,178,43,Snapshot,Missed,False,True,24.186773244895647,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1332,4,5,5,0,0,Buffalo Beauts,Shot,Megan Delay,Direct,80,54,95,73,Iveta Klimasova,121,78,Slapshot,On Net,True,False,24.20743687382041,26.476404589747453
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1446,6,5,5,0,0,Connecticut Whale,Goal,Shannon Doyle,Direct,17,77,50,50,Kayla Friesen,144,15,Snapshot,On Net,True,False,42.638011210655684,100.30453628824571
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1471,1,5,5,0,1,Connecticut Whale,Shot,Maddie Bishop,Direct,172,79,157,78,Amanda Conway,164,70,Wristshot,On Net,True,False,15.033296378372908,10.63014581273465
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1479,6,5,5,0,1,Buffalo Beauts,Shot,Kayla Meneghin,Direct,46,46,59,61,Cassidy MacPherson,174,61,Wristshot,On Net,False,False,19.849433241279208,115.0
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1493,5,5,5,0,1,Connecticut Whale,Shot,Katelynn Russ,Direct,42,81,86,60,Alyssa Wohlfeiler,155,74,Wristshot,On Net,True,False,48.75448697299562,70.40596565632774
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1566,7,5,5,0,1,Connecticut Whale,Shot,Nicole Guagliardo,Indirect,30,1,30,14,Janine Weber,173,2,Wristshot,On Net,True,False,13.0,143.50261321662404
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1578,2,5,5,0,1,Buffalo Beauts,Shot,Dominique Kremer,Direct,90,82,112,79,Erin Gehen,127,84,Snapshot,Blocked,True,False,22.20360331117452,15.811388300841896
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1622,3,5,5,0,1,Buffalo Beauts,Shot,Iveta Klimasova,Direct,199,25,199,31,Neve Van Pelt,185,56,Wristshot,On Net,True,False,6.0,28.653097563788805
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1664,1,5,5,0,1,Buffalo Beauts,Shot,Kayla Meneghin,Direct,158,36,162,23,Hunter Accursi,166,23,Wristshot,Blocked,True,False,13.601470508735444,4.0
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1828,0,5,5,0,1,Buffalo Beauts,Shot,Erin Gehen,Direct,166,43,162,41,Jordan Juron,166,39,Snapshot,Missed,True,False,4.47213595499958,4.47213595499958
2021-01-23,Buffalo Beauts,Connecticut Whale,2,1920,4,5,5,0,1,Buffalo Beauts,Shot,Autumn MacDougall,Direct,85,79,91,69,Lenka Curmova,137,20,Snapshot,On Net,True,False,11.661903789690601,67.20863039818622
2021-01-23,Buffalo Beauts,Connecticut Whale,2,2097,2,5,5,0,1,Connecticut Whale,Shot,Hanna Beattie,Direct,133,22,137,76,Maggie LaGue,150,80,Snapshot,Blocked,True,False,54.147945482723536,13.601470508735444
2021-01-23,Buffalo Beauts,Connecticut Whale,2,2312,2,5,5,0,1,Buffalo Beauts,Shot,Iveta Klimasova,Direct,146,5,138,59,Whitney Dove,144,63,Snapshot,Missed,True,False,54.589376255824725,7.211102550927978
2021-01-23,Buffalo Beauts,Connecticut Whale,2,2334,4,5,5,0,1,Connecticut Whale,Shot,Mackenzie Lancaster,Indirect,99,83,142,81,Maggie LaGue,178,56,Snapshot,On Net,False,False,43.04648650006177,43.829214001622255
2021-01-23,Buffalo Beauts,Connecticut Whale,2,2373,4,5,5,0,1,Connecticut Whale,Shot,Tori Howran,Direct,197,48,134,36,Nicole Guagliardo,151,38,Snapshot,Blocked,True,False,64.13267497929586,17.11724276862369
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2429,2,5,5,0,1,Connecticut Whale,Shot,Tori Howran,Direct,103,49,121,67,Nicole Guagliardo,156,67,Snapshot,Blocked,True,False,25.45584412271571,35.0
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2491,1,5,5,0,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,162,65,136,25,Whitney Dove,136,25,Slapshot,Missed,True,True,47.70744176750625,0.0
2021-01-23,Buffalo Beauts,Connecticut Whale,3,2563,2,5,5,0,1,Connecticut Whale,Shot,Kayla Friesen,Indirect,197,66,139,76,Shannon Doyle,141,56,Wristshot,Missed,True,False,58.855755878248644,20.09975124224178
